categoryPath,zeroRootMode,secondHandRootMode,classicListingAllowed,catalogOfferAllowed,reason,notes
Hobi ve Oyun › Hobi Malzemeleri › Resim › Şövale,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Örgü İpi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Şiş ve Tığ,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Dikiş Malzemesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Keçe,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Boncuk,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Takı Yapım Malzemesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Maket Seti,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Model Araba,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Model Uçak,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Diorama Malzemesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › 3D Puzzle,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Strateji Oyunu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Aile Oyunu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Parti Oyunu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Kart Oyunu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Satranç,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Puzzle,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Figür,LISTING_ONLY,LISTING_ONLY,true,false,heuristic leaf policy; zero=LISTING_ONLY secondHand=LISTING_ONLY,
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Trading Card,LISTING_ONLY,LISTING_ONLY,true,false,heuristic leaf policy; zero=LISTING_ONLY secondHand=LISTING_ONLY,
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Madeni Para,LISTING_ONLY,LISTING_ONLY,true,false,heuristic leaf policy; zero=LISTING_ONLY secondHand=LISTING_ONLY,
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Pul,LISTING_ONLY,LISTING_ONLY,true,false,heuristic leaf policy; zero=LISTING_ONLY secondHand=LISTING_ONLY,
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Koleksiyon Kutusu,LISTING_ONLY,LISTING_ONLY,true,false,heuristic leaf policy; zero=LISTING_ONLY secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Roman",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Öykü",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Şiir",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Deneme",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Biyografi",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Resimli Kitap",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Masal",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Etkinlik Kitabı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Gençlik Romanı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Sınav Hazırlık",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Ders Kitabı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Yabancı Dil",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Akademik Kitap",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Yemek Kitabı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Kişisel Gelişim",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Sanat",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Seyahat",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Sağlık",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Tükenmez Kalem",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Dolma Kalem",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Kurşun Kalem",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Keçeli Kalem",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Marker",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Silgi",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Defter",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Ajanda",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Fotokopi Kağıdı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Not Kağıdı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Etiket",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Zarf",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Kalem Kutusu",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Okul Çantası",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Boya Seti",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Cetvel Seti",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Makas",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Yapıştırıcı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Yazıcı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Fotokopi Makinesi",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Para Sayma Makinesi",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Laminasyon Makinesi",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Evrak İmha Makinesi",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Toner",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Kartuş",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Zımba",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Delgeç",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Dosya",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Klasör",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Ofis Masası",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Ofis Koltuğu",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Dosya Dolabı",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Toplantı Masası",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Resepsiyon Bankosu",BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Beslenme › Kedi Maması,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Beslenme › Yaş Mama,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Beslenme › Ödül Maması,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Beslenme › Mama Kabı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Beslenme › Su Pınarı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Bakım › Kedi Kumu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Bakım › Kum Kabı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Bakım › Tırmalama Tahtası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Bakım › Tarak,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Bakım › Şampuan,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Aksesuar › Kedi Yatağı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Aksesuar › Taşıma Çantası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Aksesuar › Tasma,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Aksesuar › Oyuncak,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kedi › Aksesuar › Kedi Evi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Beslenme › Köpek Maması,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Beslenme › Yaş Mama,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Beslenme › Ödül Maması,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Beslenme › Mama Kabı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Beslenme › Su Kabı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Bakım › Şampuan,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Bakım › Tarak,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Bakım › Tırnak Makası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Bakım › Ped,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Bakım › Ağız Bakımı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Aksesuar › Tasma,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Aksesuar › Gezdirme Kayışı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Aksesuar › Göğüs Tasması,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Aksesuar › Köpek Yatağı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Aksesuar › Taşıma Çantası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Aksesuar › Oyuncak,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Köpek › Aksesuar › Köpek Kulübesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kuş ve Kemirgen › Kuş › Kuş Yemi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kuş ve Kemirgen › Kuş › Kafes,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kuş ve Kemirgen › Kuş › Tünek,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kuş ve Kemirgen › Kuş › Suluk,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kuş ve Kemirgen › Kuş › Oyuncak,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kuş ve Kemirgen › Kemirgen › Kemirgen Yemi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kuş ve Kemirgen › Kemirgen › Kafes,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kuş ve Kemirgen › Kemirgen › Talaş,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kuş ve Kemirgen › Kemirgen › Suluk,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Kuş ve Kemirgen › Kemirgen › Oyuncak,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Akvaryum › Akvaryum Ürünleri › Akvaryum,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Akvaryum › Akvaryum Ürünleri › Filtre,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Akvaryum › Akvaryum Ürünleri › Isıtıcı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Akvaryum › Akvaryum Ürünleri › Hava Motoru,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Akvaryum › Akvaryum Ürünleri › Aydınlatma,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Akvaryum › Akvaryum Ürünleri › Balık Yemi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Pet Shop › Akvaryum › Akvaryum Ürünleri › Dekor,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç İçi › Konfor › Koltuk Kılıfı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç İçi › Konfor › Paspas,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç İçi › Konfor › Direksiyon Kılıfı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç İçi › Konfor › Güneşlik,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç İçi › Konfor › Organizer,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç İçi › Konfor › Araç İçi Buzdolabı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç İçi › Elektronik › Araç Kamerası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç İçi › Elektronik › Multimedya Sistemi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç İçi › Elektronik › Navigasyon,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç İçi › Elektronik › FM Transmitter,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç İçi › Elektronik › Araç Şarj Cihazı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç İçi › Elektronik › Park Sensörü,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç İçi › Elektronik › Geri Görüş Kamerası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Araç Brandası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Kapı Koruyucu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Çamurluk,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Spoiler,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Rüzgarlık,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Sticker ve Folyo,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç Dışı › Taşıma › Tavan Barı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç Dışı › Taşıma › Port Bagaj,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Araç Dışı › Taşıma › Bisiklet Taşıyıcı,BOTH,BOTH,true,true,heuristic leaf policy; zero=BOTH secondHand=BOTH,
Otomotiv Aksesuar › Araç Dışı › Taşıma › Çeki Demiri,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Oto Şampuanı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Cila,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Seramik Kaplama,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Jant Temizleyici,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Mikrofiber Bez,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Araç Süpürgesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Motor Yağı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Antifriz,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Cam Suyu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
