categoryPath,name,depth,siblingCount,duplicatePaths,issues,recommendAction
Bahçe ve Yapı › Bahçe › Sulama › Sulama Tabancası,Sulama Tabancası,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Sulama › Damla Sulama,Damla Sulama,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Sulama › Su Pompası,Su Pompası,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Sulama › Hidrofor,Hidrofor,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Saksı,Saksı,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Toprak,Toprak,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Gübre,Gübre,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Tohum,Tohum,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Fide,Fide,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bitki ve Saksı › Bitki Destek Ürünleri,Bitki Destek Ürünleri,3,6,,ok,KEEP
Bahçe ve Yapı › Yapı Market › El Aletleri › Tornavida,Tornavida,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › El Aletleri › Pense,Pense,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › El Aletleri › Anahtar Takımı,Anahtar Takımı,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › El Aletleri › Çekiç,Çekiç,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › El Aletleri › Testere,Testere,3,7,Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Testere,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Bahçe ve Yapı › Yapı Market › El Aletleri › Maket Bıçağı,Maket Bıçağı,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › El Aletleri › Ölçüm Aleti,Ölçüm Aleti,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Matkap,Matkap,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Vidalama,Vidalama,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Taşlama,Taşlama,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Dekupaj,Dekupaj,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Daire Testere,Daire Testere,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Kırıcı-Delici,Kırıcı-Delici,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Zımpara,Zımpara,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Kaynak Makinesi,Kaynak Makinesi,3,8,Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Atölye Ekipmanları › Kaynak Makinesi,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › İç Cephe Boyası,İç Cephe Boyası,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Dış Cephe Boyası,Dış Cephe Boyası,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Ahşap Boyası,Ahşap Boyası,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Sprey Boya,Sprey Boya,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Vernik,Vernik,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Silikon,Silikon,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Yapıştırıcı,Yapıştırıcı,3,8,"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Yapıştırıcı",same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Derz Dolgu,Derz Dolgu,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Hırdavat › Vida,Vida,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Hırdavat › Dübel,Dübel,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Hırdavat › Çivi,Çivi,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Hırdavat › Somun,Somun,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Hırdavat › Cıvata,Cıvata,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Hırdavat › Menteşe,Menteşe,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Hırdavat › Kilit,Kilit,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Hırdavat › Tekerlek,Tekerlek,3,8,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrik › Priz,Priz,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrik › Anahtar,Anahtar,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrik › Sigorta,Sigorta,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrik › Kablo,Kablo,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrik › Uzatma Kablosu,Uzatma Kablosu,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrik › Pano,Pano,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Elektrik › Sensör,Sensör,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Tesisat › Musluk,Musluk,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Tesisat › Batarya,Batarya,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Tesisat › Duş Seti,Duş Seti,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Tesisat › Vana,Vana,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Tesisat › Boru,Boru,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Tesisat › Sifon,Sifon,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › Tesisat › Armatür,Armatür,3,7,,ok,KEEP
Bahçe ve Yapı › Yapı Market › İzolasyon › Isı Yalıtımı,Isı Yalıtımı,3,5,,ok,KEEP
Bahçe ve Yapı › Yapı Market › İzolasyon › Su Yalıtımı,Su Yalıtımı,3,5,,ok,KEEP
Bahçe ve Yapı › Yapı Market › İzolasyon › Ses Yalıtımı,Ses Yalıtımı,3,5,,ok,KEEP
Bahçe ve Yapı › Yapı Market › İzolasyon › Çatı Kaplama,Çatı Kaplama,3,5,,ok,KEEP
Bahçe ve Yapı › Yapı Market › İzolasyon › Yalıtım Bandı,Yalıtım Bandı,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › CNC Makinesi,CNC Makinesi,3,8,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › Torna,Torna,3,8,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › Freze,Freze,3,8,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › Pres,Pres,3,8,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › Lazer Kesim,Lazer Kesim,3,8,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › Plazma Kesim,Plazma Kesim,3,8,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › Şerit Testere,Şerit Testere,3,8,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Üretim Makineleri › Paketleme Makinesi,Paketleme Makinesi,3,8,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Atölye Ekipmanları › Kompresör,Kompresör,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Atölye Ekipmanları › Jeneratör,Jeneratör,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Atölye Ekipmanları › Kaynak Makinesi,Kaynak Makinesi,3,6,Bahçe ve Yapı › Yapı Market › Elektrikli El Aletleri › Kaynak Makinesi,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Atölye Ekipmanları › Hava Tabancası,Hava Tabancası,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Atölye Ekipmanları › Takım Arabası,Takım Arabası,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Atölye Ekipmanları › Mengene,Mengene,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Gıda Makineleri › Hamur Yoğurma,Hamur Yoğurma,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Gıda Makineleri › Dilimleme Makinesi,Dilimleme Makinesi,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Gıda Makineleri › Et Kıyma Makinesi,Et Kıyma Makinesi,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Gıda Makineleri › Vakum Makinesi,Vakum Makinesi,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Gıda Makineleri › Endüstriyel Mikser,Endüstriyel Mikser,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Endüstriyel Makineler › Gıda Makineleri › Fritöz,Fritöz,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Depolama › Depo Rafı,Depo Rafı,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Depolama › Çelik Raf,Çelik Raf,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Depolama › Plastik Kasa,Plastik Kasa,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Depolama › Palet,Palet,3,6,Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Palet,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Depolama › İstif Kutusu,İstif Kutusu,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Depolama › Dolap,Dolap,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Taşıma › Transpalet,Transpalet,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Taşıma › İstif Makinesi,İstif Makinesi,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Taşıma › Platform Arabası,Platform Arabası,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Taşıma › El Arabası,El Arabası,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Taşıma › Konveyör,Konveyör,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Depo ve Lojistik › Taşıma › Forklift Ataşmanı,Forklift Ataşmanı,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Mağaza Ekipmanları › Raf Sistemi,Raf Sistemi,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Mağaza Ekipmanları › Vitrin,Vitrin,3,6,Ev ve Yaşam › Mobilya › Salon › Vitrin,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Mağaza Ekipmanları › Askılık,Askılık,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Mağaza Ekipmanları › Manken,Manken,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Mağaza Ekipmanları › Kasa Bankosu,Kasa Bankosu,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Mağaza Ekipmanları › Fiyat Etiketi,Fiyat Etiketi,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Ödeme ve Otomasyon › Yazar Kasa,Yazar Kasa,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Ödeme ve Otomasyon › POS Terminali,POS Terminali,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Ödeme ve Otomasyon › Barkod Okuyucu,Barkod Okuyucu,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Ödeme ve Otomasyon › Etiket Yazıcı,Etiket Yazıcı,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Ödeme ve Otomasyon › Para Çekmecesi,Para Çekmecesi,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Ödeme ve Otomasyon › Terazi,Terazi,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Soğutma › Market Dolabı,Market Dolabı,3,4,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Soğutma › Şarküteri Dolabı,Şarküteri Dolabı,3,4,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Soğutma › Dondurma Reyonu,Dondurma Reyonu,3,4,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Mağaza ve Market › Soğutma › Soğuk Oda Ekipmanı,Soğuk Oda Ekipmanı,3,4,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Mutfak Ekipmanları › Endüstriyel Fırın,Endüstriyel Fırın,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Mutfak Ekipmanları › Endüstriyel Ocak,Endüstriyel Ocak,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Mutfak Ekipmanları › Endüstriyel Bulaşık,Endüstriyel Bulaşık,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Mutfak Ekipmanları › Davlumbaz,Davlumbaz,3,5,Ev Aletleri › Beyaz Eşya › Pişirme › Davlumbaz,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Mutfak Ekipmanları › Hazırlık Tezgahı,Hazırlık Tezgahı,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Servis Ekipmanları › Servis Arabası,Servis Arabası,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Servis Ekipmanları › Benmari,Benmari,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Servis Ekipmanları › Çay Kazanı,Çay Kazanı,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Servis Ekipmanları › Kahve Makinesi,Kahve Makinesi,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Servis Ekipmanları › Buz Makinesi,Buz Makinesi,3,5,Mutfak ve Sofra › İçecek Hazırlama › Soğuk İçecek › Buz Makinesi,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Otel Ekipmanları › Mini Bar,Mini Bar,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Otel Ekipmanları › Otel Tipi Kasa,Otel Tipi Kasa,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Otel Ekipmanları › Bagaj Arabası,Bagaj Arabası,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Otel Ekipmanları › Kat Arabası,Kat Arabası,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Restoran ve Otel › Otel Ekipmanları › Otel Tekstili,Otel Tekstili,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › İş Güvenliği › Kişisel Koruyucu › Baret,Baret,3,7,,ok,KEEP
Endüstriyel ve Ticari Ürünler › İş Güvenliği › Kişisel Koruyucu › İş Ayakkabısı,İş Ayakkabısı,3,7,,ok,KEEP
Endüstriyel ve Ticari Ürünler › İş Güvenliği › Kişisel Koruyucu › İş Eldiveni,İş Eldiveni,3,7,,ok,KEEP
Endüstriyel ve Ticari Ürünler › İş Güvenliği › Kişisel Koruyucu › Koruyucu Gözlük,Koruyucu Gözlük,3,7,,ok,KEEP
Endüstriyel ve Ticari Ürünler › İş Güvenliği › Kişisel Koruyucu › Maske,Maske,3,7,,ok,KEEP
Endüstriyel ve Ticari Ürünler › İş Güvenliği › Kişisel Koruyucu › Reflektörlü Yelek,Reflektörlü Yelek,3,7,,ok,KEEP
Endüstriyel ve Ticari Ürünler › İş Güvenliği › Kişisel Koruyucu › Emniyet Kemeri,Emniyet Kemeri,3,7,Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Emniyet Kemeri,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Endüstriyel ve Ticari Ürünler › İş Güvenliği › İşyeri Güvenliği › Yangın Söndürücü,Yangın Söndürücü,3,5,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Yangın Söndürücü,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Endüstriyel ve Ticari Ürünler › İş Güvenliği › İşyeri Güvenliği › Uyarı Levhası,Uyarı Levhası,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › İş Güvenliği › İşyeri Güvenliği › Bariyer,Bariyer,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › İş Güvenliği › İşyeri Güvenliği › İlk Yardım Dolabı,İlk Yardım Dolabı,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › İş Güvenliği › İşyeri Güvenliği › Acil Aydınlatma,Acil Aydınlatma,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Ofis ve Ticari Teknoloji › Kurumsal Donanım › Sunucu,Sunucu,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Ofis ve Ticari Teknoloji › Kurumsal Donanım › Rack Kabin,Rack Kabin,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Ofis ve Ticari Teknoloji › Kurumsal Donanım › UPS,UPS,3,6,Elektronik › Akıllı Ev ve Güvenlik › Enerji ve Güç › UPS,same_sense_duplicate_leaf|very_short_name,MANUAL_REVIEW_DEDUP
Endüstriyel ve Ticari Ürünler › Ofis ve Ticari Teknoloji › Kurumsal Donanım › Switch,Switch,3,6,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Switch,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Endüstriyel ve Ticari Ürünler › Ofis ve Ticari Teknoloji › Kurumsal Donanım › Kurumsal Yazıcı,Kurumsal Yazıcı,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Ofis ve Ticari Teknoloji › Kurumsal Donanım › Video Konferans Sistemi,Video Konferans Sistemi,3,6,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Ofis ve Ticari Teknoloji › Güvenlik ve Geçiş › Turnike,Turnike,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Ofis ve Ticari Teknoloji › Güvenlik ve Geçiş › Kartlı Geçiş,Kartlı Geçiş,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Ofis ve Ticari Teknoloji › Güvenlik ve Geçiş › Parmak İzi Cihazı,Parmak İzi Cihazı,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Ofis ve Ticari Teknoloji › Güvenlik ve Geçiş › X-Ray Cihazı,X-Ray Cihazı,3,5,,ok,KEEP
Endüstriyel ve Ticari Ürünler › Ofis ve Ticari Teknoloji › Güvenlik ve Geçiş › Metal Dedektörü,Metal Dedektörü,3,5,,ok,KEEP
