categoryPath,attributeName,attributeSlug,type,required,filterable,searchable,formVisible,detailVisible,comparisonVisible,isVariant,unit,sortOrder,optionValues,source,notes
Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Çarşaf,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Yastık,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Yastık,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Yorgan,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Yorgan,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Battaniye,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Battaniye,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Alez,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Alez,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Yatak Örtüsü,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Yatak Tekstili › Yatak Örtüsü,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Banyo Tekstili › Havlu,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Banyo Tekstili › Havlu,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Banyo Tekstili › Bornoz,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Banyo Tekstili › Bornoz,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Banyo Tekstili › Banyo Paspası,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Banyo Tekstili › Banyo Paspası,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Banyo Tekstili › Duş Perdesi,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Banyo Tekstili › Duş Perdesi,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Perde,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Perde,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Tül Perde,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Tül Perde,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Fon Perde,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Fon Perde,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Stor Perde,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Stor Perde,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Kırlent,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Kırlent,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Kırlent Kılıfı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Kırlent Kılıfı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Koltuk Örtüsü,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Salon Tekstili › Koltuk Örtüsü,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Masa Örtüsü,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Masa Örtüsü,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Runner,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Runner,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Peçete,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Peçete,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Mutfak Havlusu,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Mutfak Havlusu,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Önlük,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Önlük,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Eldiven ve Tutacak,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Ev Tekstili › Mutfak Tekstili › Eldiven ve Tutacak,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Tablo,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Tablo,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Poster,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Poster,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Duvar Saati,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Duvar Saati,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Ayna,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Ayna,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Duvar Rafı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Duvar Rafı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Duvar Sticker,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Duvar Sticker,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Vazo,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Vazo,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Biblo,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Biblo,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Mum,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Mum,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Mumluk,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Mumluk,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Dekoratif Kutu,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Dekoratif Kutu,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Fotoğraf Çerçevesi,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Masaüstü Dekor › Fotoğraf Çerçevesi,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Halı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Halı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Yolluk,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Yolluk,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Kilim,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Kilim,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Paspas,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Paspas,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Halı ve Zemin › PVC Zemin,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Halı ve Zemin › PVC Zemin,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Yer Minderi,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Yer Minderi,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › İç Mekan › Avize,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › İç Mekan › Avize,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › İç Mekan › Sarkıt,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › İç Mekan › Sarkıt,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › İç Mekan › Plafonyer,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › İç Mekan › Plafonyer,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › İç Mekan › Aplik,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › İç Mekan › Aplik,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › İç Mekan › Lambader,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › İç Mekan › Lambader,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › İç Mekan › Abajur,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › İç Mekan › Abajur,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › İç Mekan › Masa Lambası,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › İç Mekan › Masa Lambası,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › İç Mekan › Gece Lambası,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › İç Mekan › Gece Lambası,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › Dış Mekan › Bahçe Aydınlatması,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › Dış Mekan › Bahçe Aydınlatması,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › Dış Mekan › Solar Aydınlatma,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › Dış Mekan › Solar Aydınlatma,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › Dış Mekan › Projektör,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › Dış Mekan › Projektör,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › Dış Mekan › Sensörlü Aydınlatma,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › Dış Mekan › Sensörlü Aydınlatma,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman › LED Ampul,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman › LED Ampul,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman › Akıllı Ampul,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman › Akıllı Ampul,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman › Floresan,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman › Floresan,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman › Şerit LED,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Ev ve Yaşam › Aydınlatma › Ampul ve Ekipman › Şerit LED,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
